,path,emotion
411,data/train-custom\Dervla_high_emottsangry_1646_angry.wav,angry
412,data/train-custom\Dervla_high_emottsangry_1647_angry.wav,angry
413,data/train-custom\Dervla_high_emottsangry_1648_angry.wav,angry
414,data/train-custom\Dervla_high_emottsangry_1657_angry.wav,angry
415,data/train-custom\Dervla_high_emottsangry_1658_angry.wav,angry
416,data/train-custom\Dervla_high_emottsangry_1659_angry.wav,angry
417,data/train-custom\Dervla_high_emottsangry_1660_angry.wav,angry
418,data/train-custom\Dervla_high_emottsangry_1669_angry.wav,angry
419,data/train-custom\Dervla_high_emottsangry_1671_angry.wav,angry
420,data/train-custom\Dervla_high_emottsangry_1672_angry.wav,angry
421,data/train-custom\Dervla_high_emottsangry_1682_angry.wav,angry
422,data/train-custom\Dervla_high_emottsangry_1683_angry.wav,angry
423,data/train-custom\Dervla_high_emottsangry_1693_angry.wav,angry
424,data/train-custom\Dervla_high_emottsangry_1695_angry.wav,angry
425,data/train-custom\Dervla_high_emottsangry_1705_angry.wav,angry
426,data/train-custom\Dervla_high_emottsangry_1707_angry.wav,angry
427,data/train-custom\Dervla_high_emottsangry_1708_angry.wav,angry
428,data/train-custom\Dervla_high_emottsangry_1717_angry.wav,angry
429,data/train-custom\Dervla_high_emottsangry_1718_angry.wav,angry
430,data/train-custom\Dervla_high_emottsangry_1720_angry.wav,angry
431,data/train-custom\Dervla_high_emottsangry_1729_angry.wav,angry
432,data/train-custom\Dervla_high_emottsangry_1730_angry.wav,angry
433,data/train-custom\Dervla_high_emottsangry_1731_angry.wav,angry
434,data/train-custom\Dervla_high_emottsangry_1732_angry.wav,angry
435,data/train-custom\Dervla_high_emottsangry_1741_angry.wav,angry
436,data/train-custom\Dervla_high_emottsangry_1742_angry.wav,angry
437,data/train-custom\Dervla_high_emottsangry_1744_angry.wav,angry
438,data/train-custom\Dervla_high_emottsangry_1753_angry.wav,angry
439,data/train-custom\Dervla_high_emottsangry_1754_angry.wav,angry
440,data/train-custom\Dervla_high_emottsangry_1755_angry.wav,angry
441,data/train-custom\Dervla_high_emottsangry_1756_angry.wav,angry
442,data/train-custom\Dervla_high_emottsangry_1765_angry.wav,angry
443,data/train-custom\Dervla_high_emottsangry_1766_angry.wav,angry
444,data/train-custom\Dervla_high_emottsangry_1767_angry.wav,angry
445,data/train-custom\Dervla_high_emottsangry_1768_angry.wav,angry
446,data/train-custom\Dervla_high_emottsangry_1777_angry.wav,angry
447,data/train-custom\Dervla_high_emottsangry_1778_angry.wav,angry
448,data/train-custom\Dervla_high_emottsangry_1779_angry.wav,angry
449,data/train-custom\Dervla_high_emottsangry_1780_angry.wav,angry
450,data/train-custom\Dervla_high_emottsangry_1789_angry.wav,angry
451,data/train-custom\Dervla_high_emottsangry_1790_angry.wav,angry
452,data/train-custom\Dervla_high_emottsangry_1791_angry.wav,angry
453,data/train-custom\Dervla_high_emottsangry_1792_angry.wav,angry
454,data/train-custom\Dervla_high_emottsangry_1801_angry.wav,angry
455,data/train-custom\Dervla_high_emottsangry_1802_angry.wav,angry
456,data/train-custom\Dervla_high_emottsangry_1803_angry.wav,angry
457,data/train-custom\Dervla_high_emottsangry_1804_angry.wav,angry
458,data/train-custom\Dervla_high_emottsangry_1813_angry.wav,angry
459,data/train-custom\Dervla_high_emottsangry_1815_angry.wav,angry
460,data/train-custom\Dervla_high_emottsangry_1816_angry.wav,angry
461,data/train-custom\Dervla_high_emottsangry_1825_angry.wav,angry
462,data/train-custom\Dervla_high_emottsangry_1826_angry.wav,angry
463,data/train-custom\Dervla_high_emottsangry_1827_angry.wav,angry
464,data/train-custom\Dervla_high_emottsangry_1828_angry.wav,angry
465,data/train-custom\Dervla_high_emottsangry_1837_angry.wav,angry
466,data/train-custom\Dervla_high_emottsangry_1838_angry.wav,angry
467,data/train-custom\Dervla_high_emottsangry_1839_angry.wav,angry
468,data/train-custom\Dervla_high_emottsangry_1849_angry.wav,angry
469,data/train-custom\Dervla_high_emottsangry_1850_angry.wav,angry
470,data/train-custom\Dervla_high_emottsangry_1851_angry.wav,angry
471,data/train-custom\Dervla_high_emottsangry_1852_angry.wav,angry
472,data/train-custom\Dervla_high_emottsangry_1861_angry.wav,angry
473,data/train-custom\Dervla_high_emottsangry_1862_angry.wav,angry
474,data/train-custom\Dervla_high_emottsangry_1864_angry.wav,angry
475,data/train-custom\Dervla_high_emottsangry_1873_angry.wav,angry
476,data/train-custom\Dervla_high_emottsangry_1874_angry.wav,angry
477,data/train-custom\Dervla_high_emottsangry_1875_angry.wav,angry
478,data/train-custom\Dervla_high_emottsangry_1876_angry.wav,angry
479,data/train-custom\Dervla_high_emottsangry_1885_angry.wav,angry
480,data/train-custom\Dervla_high_emottsangry_1886_angry.wav,angry
481,data/train-custom\Dervla_high_emottsangry_1887_angry.wav,angry
482,data/train-custom\Dervla_high_emottsangry_1888_angry.wav,angry
483,data/train-custom\Dervla_high_emottsangry_1897_angry.wav,angry
484,data/train-custom\Dervla_high_emottsangry_1898_angry.wav,angry
485,data/train-custom\Dervla_high_emottsangry_1899_angry.wav,angry
486,data/train-custom\Dervla_high_emottsangry_1900_angry.wav,angry
487,data/train-custom\Dervla_high_emottsangry_1910_angry.wav,angry
488,data/train-custom\Dervla_high_emottsangry_1912_angry.wav,angry
489,data/train-custom\Dervla_high_emottsangry_1921_angry.wav,angry
490,data/train-custom\Dervla_high_emottsangry_1923_angry.wav,angry
491,data/train-custom\Dervla_high_emottsangry_1924_angry.wav,angry
492,data/train-custom\Dervla_high_emottsangry_1933_angry.wav,angry
493,data/train-custom\Dervla_high_emottsangry_1934_angry.wav,angry
494,data/train-custom\Dervla_high_emottsangry_1935_angry.wav,angry
495,data/train-custom\Dervla_high_emottsangry_1936_angry.wav,angry
496,data/train-custom\Dervla_high_emottsangry_1945_angry.wav,angry
497,data/train-custom\Dervla_high_emottsangry_1947_angry.wav,angry
498,data/train-custom\Dervla_high_emottsangry_1948_angry.wav,angry
499,data/train-custom\Dervla_high_emottsangry_1958_angry.wav,angry
500,data/train-custom\Dervla_high_emottsangry_1959_angry.wav,angry
501,data/train-custom\Dervla_high_emottsangry_1960_angry.wav,angry
502,data/train-custom\Dervla_high_emottsangry_1969_angry.wav,angry
503,data/train-custom\Dervla_high_emottsangry_1970_angry.wav,angry
504,data/train-custom\Dervla_high_emottsangry_1971_angry.wav,angry
505,data/train-custom\Dervla_high_emottsangry_1972_angry.wav,angry
506,data/train-custom\Dervla_high_emottsangry_1981_angry.wav,angry
507,data/train-custom\Dervla_high_emottsangry_1982_angry.wav,angry
508,data/train-custom\Dervla_high_emottsangry_1984_angry.wav,angry
509,data/train-custom\Dervla_high_emottsangry_1994_angry.wav,angry
510,data/train-custom\Dervla_high_emottsangry_1995_angry.wav,angry
511,data/train-custom\Dervla_high_emottsangry_1996_angry.wav,angry
512,data/train-custom\Dervla_high_emottsangry_2005_angry.wav,angry
513,data/train-custom\Dervla_high_emottsangry_2006_angry.wav,angry
514,data/train-custom\Dervla_high_emottsangry_2007_angry.wav,angry
515,data/train-custom\Dervla_high_emottsangry_2008_angry.wav,angry
516,data/train-custom\Dervla_high_emottsangry_2017_angry.wav,angry
517,data/train-custom\Dervla_high_emottsangry_2019_angry.wav,angry
518,data/train-custom\Dervla_high_emottsangry_2029_angry.wav,angry
519,data/train-custom\Dervla_high_emottsangry_2030_angry.wav,angry
520,data/train-custom\Dervla_high_emottsangry_2031_angry.wav,angry
521,data/train-custom\Dervla_high_emottsangry_2032_angry.wav,angry
522,data/train-custom\Dervla_high_emottsangry_2041_angry.wav,angry
523,data/train-custom\Dervla_high_emottsangry_2042_angry.wav,angry
524,data/train-custom\Dervla_high_emottsangry_2043_angry.wav,angry
525,data/train-custom\Dervla_high_emottsangry_2053_angry.wav,angry
526,data/train-custom\Dervla_high_emottsangry_2054_angry.wav,angry
527,data/train-custom\Dervla_high_emottsangry_2055_angry.wav,angry
528,data/train-custom\Dervla_high_emottsangry_2056_angry.wav,angry
529,data/train-custom\Dervla_high_emottsangry_2065_angry.wav,angry
530,data/train-custom\Dervla_high_emottsangry_2067_angry.wav,angry
531,data/train-custom\Dervla_high_emottsangry_2068_angry.wav,angry
532,data/train-custom\Dervla_high_emottsangry_2077_angry.wav,angry
533,data/train-custom\Dervla_high_emottsangry_2079_angry.wav,angry
534,data/train-custom\Dervla_high_emottsangry_2089_angry.wav,angry
535,data/train-custom\Dervla_high_emottsangry_2090_angry.wav,angry
536,data/train-custom\Dervla_high_emottsangry_2091_angry.wav,angry
537,data/train-custom\Dervla_high_emottsangry_2101_angry.wav,angry
538,data/train-custom\Dervla_high_emottsangry_2102_angry.wav,angry
539,data/train-custom\Dervla_high_emottsangry_2103_angry.wav,angry
540,data/train-custom\Dervla_high_emottsangry_2104_angry.wav,angry
541,data/train-custom\Dervla_high_emottsangry_2113_angry.wav,angry
542,data/train-custom\Dervla_high_emottsangry_2114_angry.wav,angry
543,data/train-custom\Dervla_high_emottsangry_2115_angry.wav,angry
544,data/train-custom\Dervla_high_emottsangry_2116_angry.wav,angry
545,data/train-custom\Dervla_high_emottsangry_2125_angry.wav,angry
546,data/train-custom\Dervla_high_emottsangry_2126_angry.wav,angry
547,data/train-custom\Dervla_high_emottsangry_2127_angry.wav,angry
548,data/train-custom\Dervla_high_emottsangry_2128_angry.wav,angry
549,data/train-custom\Dervla_high_emottsangry_2137_angry.wav,angry
550,data/train-custom\Dervla_high_emottsangry_2138_angry.wav,angry
551,data/train-custom\Dervla_high_emottsangry_2139_angry.wav,angry
552,data/train-custom\Dervla_high_emottsangry_2140_angry.wav,angry
553,data/train-custom\Dervla_high_emottsangry_2150_angry.wav,angry
554,data/train-custom\Dervla_high_emottsangry_2151_angry.wav,angry
555,data/train-custom\Dervla_high_emottsangry_2161_angry.wav,angry
556,data/train-custom\Dervla_high_emottsangry_2163_angry.wav,angry
557,data/train-custom\Dervla_high_emottsangry_2164_angry.wav,angry
558,data/train-custom\Dervla_high_emottsangry_2174_angry.wav,angry
559,data/train-custom\Dervla_high_emottsangry_2176_angry.wav,angry
560,data/train-custom\Dervla_high_emottsangry_2185_angry.wav,angry
561,data/train-custom\Dervla_high_emottsangry_2186_angry.wav,angry
562,data/train-custom\Dervla_high_emottsangry_2187_angry.wav,angry
563,data/train-custom\Dervla_high_emottsangry_2188_angry.wav,angry
564,data/train-custom\Dervla_high_emottsangry_2197_angry.wav,angry
565,data/train-custom\Dervla_high_emottsangry_2198_angry.wav,angry
566,data/train-custom\Dervla_high_emottsangry_2200_angry.wav,angry
567,data/train-custom\Dervla_high_emottsangry_2209_angry.wav,angry
568,data/train-custom\Dervla_high_emottsangry_2210_angry.wav,angry
569,data/train-custom\Dervla_high_emottsangry_2211_angry.wav,angry
570,data/train-custom\Dervla_high_emottsangry_2212_angry.wav,angry
571,data/train-custom\Dervla_high_emottsangry_2221_angry.wav,angry
572,data/train-custom\Dervla_high_emottsangry_2223_angry.wav,angry
573,data/train-custom\Dervla_high_emottsangry_2224_angry.wav,angry
574,data/train-custom\Dervla_high_emottsangry_2233_angry.wav,angry
575,data/train-custom\Dervla_high_emottsangry_2234_angry.wav,angry
576,data/train-custom\Dervla_high_emottsangry_2235_angry.wav,angry
577,data/train-custom\Dervla_high_emottsangry_2236_angry.wav,angry
578,data/train-custom\Dervla_high_emottsangry_2245_angry.wav,angry
579,data/train-custom\Dervla_high_emottsangry_2247_angry.wav,angry
580,data/train-custom\Dervla_high_emottsangry_2248_angry.wav,angry
581,data/train-custom\Dervla_high_emottsangry_2257_angry.wav,angry
582,data/train-custom\Dervla_high_emottsangry_2258_angry.wav,angry
583,data/train-custom\Dervla_high_emottsangry_2259_angry.wav,angry
584,data/train-custom\Dervla_high_emottsangry_2260_angry.wav,angry
585,data/train-custom\Dervla_high_emottsangry_2269_angry.wav,angry
586,data/train-custom\Dervla_high_emottsangry_2270_angry.wav,angry
587,data/train-custom\Dervla_high_emottsangry_2271_angry.wav,angry
588,data/train-custom\Dervla_high_emottsangry_2272_angry.wav,angry
589,data/train-custom\Dervla_high_emottsangry_2282_angry.wav,angry
590,data/train-custom\Dervla_high_emottsangry_2283_angry.wav,angry
591,data/train-custom\Dervla_high_emottsangry_2293_angry.wav,angry
592,data/train-custom\Dervla_high_emottsangry_2294_angry.wav,angry
593,data/train-custom\Dervla_high_emottsangry_2295_angry.wav,angry
594,data/train-custom\Dervla_high_emottsangry_2296_angry.wav,angry
595,data/train-custom\Dervla_high_emottsangry_2305_angry.wav,angry
596,data/train-custom\Dervla_high_emottsangry_2306_angry.wav,angry
597,data/train-custom\Dervla_high_emottsangry_2308_angry.wav,angry
598,data/train-custom\Dervla_high_emottsangry_2317_angry.wav,angry
599,data/train-custom\Dervla_high_emottsangry_2319_angry.wav,angry
600,data/train-custom\Dervla_high_emottsangry_2320_angry.wav,angry
601,data/train-custom\Dervla_high_emottsangry_2329_angry.wav,angry
602,data/train-custom\Dervla_high_emottsangry_2330_angry.wav,angry
603,data/train-custom\Dervla_high_emottsangry_2331_angry.wav,angry
604,data/train-custom\Dervla_high_emottsangry_2332_angry.wav,angry
605,data/train-custom\Dervla_high_emottsangry_2342_angry.wav,angry
606,data/train-custom\Dervla_high_emottsangry_2343_angry.wav,angry
607,data/train-custom\Dervla_high_emottsangry_2344_angry.wav,angry
608,data/train-custom\Dervla_high_emottsangry_2353_angry.wav,angry
609,data/train-custom\Dervla_high_emottsangry_2354_angry.wav,angry
610,data/train-custom\Dervla_high_emottsangry_2355_angry.wav,angry
611,data/train-custom\Dervla_high_emottsangry_2366_angry.wav,angry
612,data/train-custom\Dervla_high_emottsangry_2367_angry.wav,angry
613,data/train-custom\Dervla_high_emottsangry_2368_angry.wav,angry
614,data/train-custom\Dervla_high_emottsangry_2377_angry.wav,angry
615,data/train-custom\Dervla_high_emottsangry_2378_angry.wav,angry
616,data/train-custom\Dervla_high_emottsangry_2379_angry.wav,angry
617,data/train-custom\Dervla_high_emottsangry_2380_angry.wav,angry
618,data/train-custom\Dervla_high_emottsangry_2389_angry.wav,angry
619,data/train-custom\Dervla_high_emottsangry_2390_angry.wav,angry
620,data/train-custom\Dervla_high_emottsangry_2391_angry.wav,angry
621,data/train-custom\Dervla_high_emottsangry_2392_angry.wav,angry
622,data/train-custom\Dervla_high_emottsangry_2401_angry.wav,angry
623,data/train-custom\Dervla_high_emottsangry_2402_angry.wav,angry
624,data/train-custom\Dervla_high_emottsangry_2403_angry.wav,angry
625,data/train-custom\Dervla_high_emottsangry_2404_angry.wav,angry
626,data/train-custom\Dervla_high_emottsangry_2413_angry.wav,angry
627,data/train-custom\Dervla_high_emottsangry_2414_angry.wav,angry
628,data/train-custom\Dervla_high_emottsangry_2415_angry.wav,angry
629,data/train-custom\Dervla_high_emottsangry_2416_angry.wav,angry
630,data/train-custom\Dervla_high_emottsangry_2426_angry.wav,angry
631,data/train-custom\Dervla_high_emottsangry_2427_angry.wav,angry
632,data/train-custom\Dervla_high_emottsangry_2428_angry.wav,angry
633,data/train-custom\Dervla_high_emottsangry_2437_angry.wav,angry
634,data/train-custom\Dervla_high_emottsangry_2438_angry.wav,angry
635,data/train-custom\Dervla_high_emottsangry_2439_angry.wav,angry
636,data/train-custom\Dervla_high_emottsangry_2451_angry.wav,angry
637,data/train-custom\Dervla_high_emottsangry_2452_angry.wav,angry
638,data/train-custom\Dervla_high_emottsangry_2461_angry.wav,angry
639,data/train-custom\Dervla_high_emottsangry_2462_angry.wav,angry
640,data/train-custom\Dervla_high_emottsangry_2463_angry.wav,angry
641,data/train-custom\Dervla_high_emottsangry_2464_angry.wav,angry
642,data/train-custom\Dervla_high_emottsangry_2473_angry.wav,angry
643,data/train-custom\Dervla_high_emottsangry_2476_angry.wav,angry
644,data/train-custom\Dervla_high_emottsangry_2485_angry.wav,angry
645,data/train-custom\Dervla_high_emottsangry_2487_angry.wav,angry
646,data/train-custom\Dervla_high_emottsangry_2497_angry.wav,angry
647,data/train-custom\Dervla_high_emottsangry_2499_angry.wav,angry
648,data/train-custom\Dervla_high_emottsangry_2500_angry.wav,angry
649,data/train-custom\Dervla_high_emottsangry_2509_angry.wav,angry
650,data/train-custom\Dervla_high_emottsangry_2510_angry.wav,angry
651,data/train-custom\Dervla_high_emottsangry_2511_angry.wav,angry
652,data/train-custom\Dervla_high_emottsangry_2512_angry.wav,angry
653,data/train-custom\Dervla_high_emottsangry_2521_angry.wav,angry
654,data/train-custom\Dervla_high_emottsangry_2522_angry.wav,angry
655,data/train-custom\Dervla_high_emottsangry_2523_angry.wav,angry
656,data/train-custom\Dervla_high_emottsangry_2524_angry.wav,angry
657,data/train-custom\Dervla_high_emottsangry_2533_angry.wav,angry
658,data/train-custom\Dervla_high_emottsangry_2534_angry.wav,angry
659,data/train-custom\Dervla_high_emottsangry_2535_angry.wav,angry
660,data/train-custom\Dervla_high_emottsangry_2536_angry.wav,angry
661,data/train-custom\Dervla_high_emottsangry_2545_angry.wav,angry
662,data/train-custom\Dervla_high_emottsangry_2546_angry.wav,angry
663,data/train-custom\Dervla_high_emottsangry_2547_angry.wav,angry
664,data/train-custom\Dervla_high_emottsangry_2557_angry.wav,angry
665,data/train-custom\Dervla_high_emottsangry_2558_angry.wav,angry
666,data/train-custom\Dervla_high_emottsangry_2559_angry.wav,angry
667,data/train-custom\Dervla_high_emottsangry_2560_angry.wav,angry
668,data/train-custom\Dervla_high_emottsangry_2569_angry.wav,angry
669,data/train-custom\Dervla_high_emottsangry_2570_angry.wav,angry
670,data/train-custom\Dervla_high_emottsangry_2572_angry.wav,angry
671,data/train-custom\Dervla_high_emottsangry_2581_angry.wav,angry
672,data/train-custom\Dervla_high_emottsangry_2582_angry.wav,angry
673,data/train-custom\Dervla_high_emottsangry_2583_angry.wav,angry
